sigma,pi_reward,base_opp,exit_threshold,seed,run_dir,final_fund_prevalence,final_exit_rate,old_max_punish,new_max_punish,enforcer_punish_share,top5_punishment_share,top10_punishment_share,old_regime_legacy,new_regime_legacy,old_regime_hier,new_regime_hier,reclassified_legacy,reclassified_hier,reclassified
0.75,0.5,1.5,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_01,0.0803571428571428,0.68,0.0571428571428571,0.13793103448275854,0.9278999389359955,0.9515358361774744,0.9754266211604096,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,1.5,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_02,0.1130434782608695,0.6714285714285714,0.0742857142857142,0.12322274881516572,0.9241384491569239,0.9440298507462687,0.970771144278607,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,1.5,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_03,0.1037735849056603,0.6971428571428572,0.06,0.13970588235294096,0.8959795596828107,0.9484873262469338,0.9787408013082584,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,1.5,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_04,0.1866666666666666,0.7857142857142857,0.0714285714285714,0.17460317460317445,0.9530711693992228,0.9762989972652689,0.9908842297174111,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,1.5,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_05,0.1203703703703703,0.6914285714285714,0.0742857142857142,0.15277777777777762,0.8908593893846332,0.9447004608294931,0.9751152073732718,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,3.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_01,0.1181434599156118,0.3228571428571428,0.1228571428571428,0.13030303030303023,0.9494835542822777,0.8736415546141094,0.9644501749861853,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,3.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_02,0.1244239631336405,0.38,0.1228571428571428,0.13738019169329066,0.9494819696236092,0.8584668854991311,0.9646649932419386,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,3.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_03,0.1435643564356435,0.4228571428571429,0.1285714285714285,0.13651877133105791,0.9441537483134367,0.8051173528280108,0.964794151596768,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,3.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_04,0.1365853658536585,0.4142857142857143,0.1228571428571428,0.13870967741935478,0.967106771027787,0.8819815444390481,0.977294803302574,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,3.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_05,0.1477832512315271,0.42,0.1371428571428571,0.14999999999999994,0.9605753178533927,0.8701666666666666,0.9725,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,3.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_01,0.1428571428571428,0.8,0.0428571428571428,0.12162162162162156,0.9553696898591503,0.9798561151079137,0.9935251798561151,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,3.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_02,0.1486486486486486,0.7885714285714286,0.06,0.17346938775510176,0.8807337453701078,0.9276546091015169,0.9719953325554259,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,3.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_03,0.1454545454545454,0.8428571428571429,0.0571428571428571,0.16249999999999984,0.9613224211042897,0.9808184143222506,1.0,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,3.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_04,0.1639344262295081,0.8257142857142857,0.0657142857142857,0.16494845360824736,0.949897675587076,0.9684579439252337,0.9906542056074766,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,3.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_05,0.1492537313432835,0.8085714285714286,0.0628571428571428,0.17460317460317445,0.7031548210903039,0.924892703862661,0.98068669527897,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,5.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_01,0.1033057851239669,0.3085714285714285,0.12,0.12650602409638553,0.9407220860815342,0.8794355675451339,0.9597426852043992,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,5.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_02,0.1386138613861386,0.4228571428571429,0.1114285714285714,0.12302839116719239,0.9421137828112255,0.8623751387347391,0.961339252682205,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,5.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_03,0.1546391752577319,0.4457142857142857,0.1285714285714285,0.13636363636363627,0.9526831698547752,0.8311974369243091,0.9691629955947136,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,5.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_04,0.1459459459459459,0.4714285714285714,0.14,0.15217391304347827,0.9696532681377795,0.9054234571199573,0.976489446967673,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,5.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_05,0.1593406593406593,0.48,0.14,0.1536050156739812,0.9647703019008621,0.8740807444094252,0.974636049827405,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,5.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_01,0.1176470588235294,0.8057142857142857,0.0428571428571428,0.07594936708860739,0.942632276132275,0.9711779448621554,0.993734335839599,QUIET,QUIET,QUIET,QUIET,False,False,False
0.75,0.5,5.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_02,0.1470588235294117,0.8057142857142857,0.06,0.14285714285714265,0.9213176947441643,0.9423347398030942,0.9831223628691983,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,5.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_03,0.1486486486486486,0.7885714285714286,0.0571428571428571,0.14049586776859482,0.9199101562042729,0.956140350877193,0.9862155388471178,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,5.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_04,0.1956521739130435,0.8685714285714285,0.0657142857142857,0.1794871794871795,0.9700875151723356,0.9813829787234043,1.0,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,5.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_05,0.1785714285714285,0.84,0.0657142857142857,0.16071428571428564,0.9563956804839147,0.9655172413793104,0.9936143039591315,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.05,0.3,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_-1.00/seed_01,0.096,0.2857142857142857,0.1285714285714285,0.1392405063291139,0.9639180759039898,0.7970923674645946,0.9769394660985086,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,0.3,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_-1.00/seed_02,0.0817120622568093,0.2657142857142857,0.1114285714285714,0.11370262390670552,0.9451766633016289,0.8042356774368721,0.9705403203909856,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,0.3,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_-1.00/seed_03,0.0901639344262295,0.3028571428571429,0.1228571428571428,0.13437499999999994,0.9523114259350437,0.7806991774383079,0.970475910693302,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,0.3,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_-1.00/seed_04,0.0958333333333333,0.3142857142857143,0.14,0.14984709480122327,0.9740897211418699,0.7886063072227874,0.9819938962360122,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,0.3,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_-1.00/seed_05,0.0982905982905982,0.3314285714285714,0.1428571428571428,0.16077170418006423,0.9579583584435135,0.7734863114847211,0.979893218221061,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,0.3,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_1.50/seed_01,0.0843881856540084,0.3228571428571428,0.1142857142857142,0.13114754098360645,0.9425659708407912,0.8479352226720648,0.9747368421052631,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,0.3,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_1.50/seed_02,0.0943396226415094,0.3942857142857143,0.1057142857142857,0.12937062937062935,0.9614953099144662,0.9016170470001511,0.9750642285023424,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,0.3,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_1.50/seed_03,0.0943396226415094,0.3942857142857143,0.1085714285714285,0.13194444444444434,0.9491924334566778,0.8671863288862239,0.9772148103732574,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,0.3,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_1.50/seed_04,0.0879629629629629,0.3828571428571428,0.1142857142857142,0.1337792642140467,0.9641008557552772,0.856467728868485,0.9820415879017014,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,0.3,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_0.30/exit_threshold_1.50/seed_05,0.0929203539823008,0.3542857142857142,0.1257142857142857,0.15068493150684928,0.9454114476740654,0.8132821387940842,0.9756825938566553,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,1.5,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_-1.00/seed_01,0.089430894308943,0.2971428571428571,0.1057142857142857,0.11783439490445857,0.9323744374960512,0.8182006204756981,0.9658738366080661,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,1.5,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_-1.00/seed_02,0.0887096774193548,0.2914285714285714,0.1142857142857142,0.12232415902140664,0.9296897192521998,0.7682805339709106,0.957362024307631,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,1.5,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_-1.00/seed_03,0.0929203539823008,0.3542857142857142,0.1114285714285714,0.11818181818181815,0.904325305343645,0.8008273009307135,0.9648397104446742,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,1.5,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_-1.00/seed_04,0.0905172413793103,0.3371428571428571,0.1028571428571428,0.11249999999999995,0.9589139824491995,0.8185328185328186,0.9728120978120978,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,1.5,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_-1.00/seed_05,0.0916666666666666,0.3142857142857143,0.1114285714285714,0.1208053691275167,0.9297336856168852,0.7608431293068504,0.9665585731657884,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,1.5,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_1.50/seed_01,0.0862068965517241,0.5028571428571429,0.06,0.09417040358744394,0.9386861092522164,0.9449799196787149,0.9666666666666667,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,1.5,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_1.50/seed_02,0.0967741935483871,0.5571428571428572,0.0542857142857142,0.09405940594059391,0.939461285435353,0.9459783913565426,0.9655862344937975,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,1.5,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_1.50/seed_03,0.1020408163265306,0.58,0.06,0.1135135135135135,0.9115983804480784,0.9473922902494331,0.9668934240362812,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.05,1.5,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_1.50/seed_04,0.0851063829787234,0.5971428571428572,0.0628571428571428,0.11764705882352933,0.9043125436153815,0.9462674323215751,0.9708777686628384,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.05,1.5,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_1.50/exit_threshold_1.50/seed_05,0.0952380952380952,0.52,0.0771428571428571,0.11999999999999991,0.8992576009627397,0.9440842787682334,0.9667747163695299,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.05,3.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_-1.00/seed_01,0.0846774193548387,0.2914285714285714,0.0828571428571428,0.0878787878787878,0.9288766131570387,0.8328669549732892,0.9615873823454592,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,3.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_-1.00/seed_02,0.0923694779116465,0.2885714285714286,0.0914285714285714,0.0949554896142433,0.9454704785250164,0.7852225791647545,0.960991280403855,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,3.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_-1.00/seed_03,0.0913043478260869,0.3428571428571428,0.0914285714285714,0.10191082802547767,0.9264192916379439,0.8000968054211036,0.9622458857696031,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.05,3.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_-1.00/seed_04,0.0973451327433628,0.3542857142857142,0.1,0.10416666666666667,0.9586598562846259,0.8153928955866523,0.9743451740222462,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,3.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_-1.00/seed_05,0.0886075949367088,0.3228571428571428,0.1057142857142857,0.10979228486646883,0.8832493685375465,0.7867450561197221,0.9567076429716729,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,3.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_01,0.0948275862068965,0.6685714285714286,0.0428571428571428,0.09374999999999988,0.8583193122345054,0.9321047526673133,0.9670223084384093,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,3.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_02,0.088,0.6428571428571429,0.0342857142857142,0.07453416149068304,0.7624483136583967,0.8916876574307305,0.9357682619647355,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,3.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_03,0.1081081081081081,0.6828571428571428,0.0342857142857142,0.08633093525179834,0.7663955691282414,0.9204152249134948,0.9584775086505191,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,3.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_04,0.0847457627118644,0.6628571428571428,0.0485714285714285,0.10191082802547767,0.9444562280584509,0.9545977011494253,0.9758620689655172,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.05,3.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_05,0.0924369747899159,0.66,0.0457142857142857,0.10062893081761003,0.8321142081142071,0.9229957805907173,0.9609704641350211,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.05,5.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_01,0.0942622950819672,0.3028571428571429,0.0828571428571428,0.09062499999999994,0.9516004016788685,0.8319108582266477,0.9689426268373637,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,5.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_02,0.0916334661354581,0.2828571428571428,0.0971428571428571,0.09883720930232553,0.9357711968643734,0.771666281488329,0.959556274555119,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,5.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_03,0.0969162995594713,0.3514285714285714,0.1114285714285714,0.11926605504587154,0.9275467107101086,0.8074788902291918,0.9611580217129071,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,5.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_04,0.1013824884792626,0.38,0.1,0.11146496815286623,0.9620233784318718,0.8249205788916343,0.9728203318037416,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,5.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_05,0.0909090909090909,0.3085714285714285,0.1114285714285714,0.11782477341389724,0.9234858915988995,0.7911439114391144,0.9658056580565806,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.05,5.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_01,0.087378640776699,0.7057142857142857,0.0342857142857142,0.09090909090909068,0.8339956541072234,0.935515873015873,0.9672619047619048,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,5.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_02,0.0840336134453781,0.66,0.0371428571428571,0.09774436090225554,0.8703462167809983,0.9083798882681564,0.9497206703910615,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.05,5.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_03,0.0964912280701754,0.6742857142857143,0.04,0.10769230769230768,0.9410033140300121,0.9526315789473684,0.9743421052631579,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.05,5.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_04,0.0833333333333333,0.6571428571428571,0.0514285714285714,0.11538461538461532,0.9498885496022145,0.9582132564841499,0.9798270893371758,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.05,5.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_05,0.087719298245614,0.6742857142857143,0.0371428571428571,0.08148148148148142,0.8039958232272632,0.9145569620253164,0.9567510548523207,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.25,0.3,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_01,0.1093117408906882,0.2942857142857142,0.12,0.13249211356466875,0.9680832698186868,0.8013713780137138,0.9796505197965052,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,0.3,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_02,0.1106719367588932,0.2771428571428571,0.1371428571428571,0.14201183431952658,0.9708272858439567,0.7853624901497241,0.9792159180457053,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,0.3,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_03,0.141025641025641,0.3314285714285714,0.1428571428571428,0.15243902439024384,0.9503936953853778,0.7721476510067115,0.9765100671140939,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,0.3,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_04,0.1255230125523012,0.3171428571428571,0.1285714285714285,0.1355421686746987,0.972975477112754,0.7966000596480763,0.9805149617258176,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,0.3,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_05,0.1148936170212766,0.3285714285714285,0.1228571428571428,0.12923076923076923,0.9707293326466577,0.8130373272390902,0.9806290129502666,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,0.3,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_01,0.1179245283018868,0.3942857142857143,0.1,0.125,0.9402206851448599,0.9023615796785076,0.9781702718793411,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,0.3,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_02,0.1068376068376068,0.3314285714285714,0.1,0.11437908496732026,0.9472660157932784,0.8922919857069934,0.9697124383188702,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,0.3,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_03,0.1261682242990654,0.3885714285714285,0.1228571428571428,0.14625850340136048,0.9610962453125805,0.8532146130679586,0.9791803064030379,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,0.3,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_04,0.1205357142857142,0.36,0.1,0.1286764705882353,0.9721768814859201,0.8732587348709752,0.9821877140899749,MIXED,MIXED,MIXED,MIXED,False,False,False
