sigma,pi_reward,alpha,delta,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,regime,run_dir
0.95,0.5,0.0,0.0,0.2,4,0.1274900398406374,0.2828571428571428,0.12,0.7778976269856834,0.9797999607766229,0.9715764022925465,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.00/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.0,0.2,5,0.1255230125523012,0.3171428571428571,0.1314285714285714,0.7887109850020267,0.978009728415079,0.9687519137312648,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.00/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.0,0.2,6,0.1239669421487603,0.3085714285714285,0.1257142857142857,0.7773267613801101,0.983086885087465,0.9730819100825129,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.00/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.0,0.2,7,0.1274900398406374,0.2828571428571428,0.1314285714285714,0.7738072242611551,0.9813598609233146,0.9728967304737218,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.00/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.0,0.2,8,0.1229508196721311,0.3028571428571429,0.12,0.769487485101311,0.9778307508939214,0.96447039526668,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.00/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.0,0.2,9,0.1487603305785124,0.3085714285714285,0.1228571428571428,0.7636038311756658,0.9738974844753184,0.9545242528548478,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.00/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.0,0.2,10,0.1382113821138211,0.2971428571428571,0.1342857142857142,0.7748364995328558,0.9789266064569708,0.9678047201744282,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.00/sigma_0.95/pi_0.50/seed_10
0.75,0.25,0.0,0.3,0.2,1,0.1163793103448275,0.3371428571428571,0.1628571428571428,0.7905027932960894,0.9802776367022177,0.9676804331995688,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_01
0.75,0.25,0.0,0.3,0.2,2,0.1345291479820627,0.3628571428571429,0.16,0.8212671769805404,0.976666974084663,0.9646816067982856,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_02
0.75,0.25,0.0,0.3,0.2,3,0.1447963800904977,0.3685714285714285,0.1742857142857143,0.7765677147373968,0.9804145441770595,0.9664767656452528,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_03
0.75,0.25,0.0,0.3,0.2,4,0.1428571428571428,0.4,0.16,0.8088387957882248,0.9823520688121015,0.9711956546720303,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_04
0.75,0.25,0.0,0.3,0.2,5,0.1390134529147982,0.3628571428571429,0.1514285714285714,0.7928577147890143,0.9803026663463849,0.9658505749857419,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_05
0.75,0.25,0.0,0.3,0.2,6,0.1601941747572815,0.4114285714285714,0.1571428571428571,0.8336327089213925,0.9783594217774356,0.9643841772219378,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_06
0.75,0.25,0.0,0.3,0.2,7,0.136986301369863,0.3742857142857143,0.1514285714285714,0.8053260678502373,0.9801371066971348,0.9650486611714041,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_07
0.75,0.25,0.0,0.3,0.2,8,0.1140350877192982,0.3485714285714286,0.16,0.7899778924097274,0.977260764290978,0.9538221383391957,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_08
0.75,0.25,0.0,0.3,0.2,9,0.1395348837209302,0.3857142857142857,0.1542857142857142,0.7694081475787855,0.9726172175249808,0.953257697058511,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_09
0.75,0.25,0.0,0.3,0.2,10,0.136150234741784,0.3914285714285714,0.1571428571428571,0.8379680500380357,0.9797143098639168,0.9716546107353531,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.25/seed_10
0.75,0.5,0.0,0.3,0.2,1,0.1336206896551724,0.3371428571428571,0.1657142857142857,0.7920253738106027,0.980969642048029,0.9675720924709282,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_01
0.75,0.5,0.0,0.3,0.2,2,0.1404255319148936,0.3285714285714285,0.1457142857142857,0.8078999228857853,0.9784937023391311,0.9687249372043705,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_02
0.75,0.5,0.0,0.3,0.2,3,0.1339285714285714,0.36,0.1657142857142857,0.80874715261959,0.9810478359908884,0.9635848632965606,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_03
0.75,0.5,0.0,0.3,0.2,4,0.1527777777777778,0.3828571428571428,0.16,0.8201385268488866,0.9826469054889402,0.97471127054171,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_04
0.75,0.5,0.0,0.3,0.2,5,0.1481481481481481,0.3828571428571428,0.1571428571428571,0.8244240050997177,0.9790547308988252,0.968784986953278,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_05
0.75,0.5,0.0,0.3,0.2,6,0.154228855721393,0.4257142857142857,0.1628571428571428,0.8083386683738797,0.9805537772087067,0.9688840899098214,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_06
0.75,0.5,0.0,0.3,0.2,7,0.1357466063348416,0.3685714285714285,0.1542857142857142,0.7742838327296674,0.9806552518933158,0.9686280279860674,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_07
0.75,0.5,0.0,0.3,0.2,8,0.1428571428571428,0.36,0.1571428571428571,0.8133140376266281,0.9784852870236372,0.962667871212448,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_08
0.75,0.5,0.0,0.3,0.2,9,0.1574074074074074,0.3828571428571428,0.1514285714285714,0.7963355670540334,0.974891848333192,0.9598894158619626,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_09
0.75,0.5,0.0,0.3,0.2,10,0.1330275229357798,0.3771428571428571,0.1571428571428571,0.7784761742971206,0.9820776352671367,0.9728623947105727,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.75/pi_0.50/seed_10
0.95,0.25,0.0,0.3,0.2,1,0.1245136186770428,0.2657142857142857,0.1342857142857142,0.7753702920016927,0.9797714769360982,0.971737419243913,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_01
0.95,0.25,0.0,0.3,0.2,2,0.1136363636363636,0.2457142857142857,0.1228571428571428,0.7546732837055418,0.980066170388751,0.9715767133908313,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_02
0.95,0.25,0.0,0.3,0.2,3,0.1385281385281385,0.34,0.14,0.791467938526762,0.9839251015721604,0.974702796975451,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_03
0.95,0.25,0.0,0.3,0.2,4,0.1203007518796992,0.24,0.1285714285714285,0.7326972706655197,0.9831860483303355,0.9762465540522006,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_04
0.95,0.25,0.0,0.3,0.2,5,0.1475409836065573,0.3028571428571429,0.1514285714285714,0.7436067201853844,0.982040883886452,0.9716358109841262,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_05
0.95,0.25,0.0,0.3,0.2,6,0.1452282157676348,0.3114285714285714,0.1314285714285714,0.7529950083194675,0.9803660565723794,0.9705082285996304,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_06
0.95,0.25,0.0,0.3,0.2,7,0.1220472440944882,0.2742857142857143,0.1285714285714285,0.7589842720323345,0.9804059397241016,0.9722211888607635,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_07
0.95,0.25,0.0,0.3,0.2,8,0.1209677419354838,0.2914285714285714,0.1285714285714285,0.7623905302665769,0.9785391203926475,0.9639571332175768,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_08
0.95,0.25,0.0,0.3,0.2,9,0.1410788381742738,0.3114285714285714,0.1514285714285714,0.7653675819309124,0.9778565101860053,0.9658803054528462,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_09
0.95,0.25,0.0,0.3,0.2,10,0.136,0.2857142857142857,0.1342857142857142,0.7661463939720129,0.9802655184786508,0.9696332146689025,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.25/seed_10
0.95,0.5,0.0,0.3,0.2,1,0.1181102362204724,0.2742857142857143,0.1228571428571428,0.765449705267161,0.9830766305381251,0.9757149346375036,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.3,0.2,2,0.1169811320754717,0.2428571428571428,0.1285714285714285,0.7649506921197865,0.9798244820410749,0.9705654763835485,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.3,0.2,3,0.1338912133891213,0.3171428571428571,0.1514285714285714,0.7440948034270157,0.9836656257506606,0.9717144052816162,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.3,0.2,4,0.125,0.2228571428571428,0.14,0.739067055393586,0.9838921282798834,0.9771040611233797,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.3,0.2,5,0.1370967741935483,0.2914285714285714,0.1371428571428571,0.7634967805844477,0.9805184084530295,0.971136721842358,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.3,0.2,6,0.1428571428571428,0.28,0.1314285714285714,0.756300424186975,0.9831156949180737,0.9738327996252328,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.3,0.2,7,0.1379310344827586,0.2542857142857143,0.1314285714285714,0.753144119646499,0.9824099252209382,0.9741124574403537,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.3,0.2,8,0.124,0.2857142857142857,0.1257142857142857,0.7882769948992825,0.9809803752053255,0.9714217624748378,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.3,0.2,9,0.139917695473251,0.3057142857142857,0.1142857142857142,0.7449055205631715,0.978510559466469,0.9656826958686194,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.3,0.2,10,0.1309523809523809,0.28,0.1228571428571428,0.7838640488368256,0.9837485563438376,0.9744402722238129,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.30/sigma_0.95/pi_0.50/seed_10
0.75,0.25,0.0,0.6,0.2,1,0.1260162601626016,0.2971428571428571,0.16,0.7802832393785233,0.9839818506805995,0.9742970090423502,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_01
0.75,0.25,0.0,0.6,0.2,2,0.1178861788617886,0.2971428571428571,0.1685714285714285,0.803972887725656,0.9800013421917992,0.9715911842327996,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_02
0.75,0.25,0.0,0.6,0.2,3,0.1338912133891213,0.3171428571428571,0.1685714285714285,0.8112326410224898,0.9862357134078898,0.9780842140434407,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_03
0.75,0.25,0.0,0.6,0.2,4,0.1333333333333333,0.3142857142857143,0.1828571428571428,0.7727706380829452,0.9843986755710197,0.9767860373184032,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_04
0.75,0.25,0.0,0.6,0.2,5,0.1440677966101695,0.3257142857142857,0.1771428571428571,0.7971548329734536,0.982979804394767,0.9731959072534927,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_05
0.75,0.25,0.0,0.6,0.2,6,0.1441441441441441,0.3657142857142857,0.1628571428571428,0.809351168896112,0.9842480310038755,0.9766472596821856,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_06
0.75,0.25,0.0,0.6,0.2,7,0.1416666666666666,0.3142857142857143,0.1571428571428571,0.7947896647448217,0.979571499750872,0.9687254031415407,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_07
0.75,0.25,0.0,0.6,0.2,8,0.1206896551724138,0.3371428571428571,0.1628571428571428,0.82229133516563,0.980182265297266,0.9680454962386406,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_08
0.75,0.25,0.0,0.6,0.2,9,0.1330472103004291,0.3342857142857143,0.1742857142857143,0.7752614446983863,0.9801232772352656,0.9711963358893614,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_09
0.75,0.25,0.0,0.6,0.2,10,0.1379310344827586,0.3371428571428571,0.16,0.8098528294064811,0.9821046085814966,0.9735881914795703,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.25/seed_10
0.75,0.5,0.0,0.6,0.2,1,0.1291666666666666,0.3142857142857143,0.1571428571428571,0.7903933032155195,0.9826601116130746,0.972538785790377,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_01
0.75,0.5,0.0,0.6,0.2,2,0.1234567901234567,0.3057142857142857,0.1571428571428571,0.7823437905107596,0.9808141042260824,0.9718921471848817,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_02
0.75,0.5,0.0,0.6,0.2,3,0.1409691629955947,0.3514285714285714,0.1742857142857143,0.7919378277626841,0.9840146584949769,0.975061095720811,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_03
0.75,0.5,0.0,0.6,0.2,4,0.144,0.2857142857142857,0.1685714285714285,0.7802273510161901,0.9854747961878516,0.9764580260627678,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_04
0.75,0.5,0.0,0.6,0.2,5,0.1576763485477178,0.3114285714285714,0.1742857142857143,0.8003906726895373,0.981626175070199,0.9745517292882542,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_05
0.75,0.5,0.0,0.6,0.2,6,0.1478260869565217,0.3428571428571428,0.1685714285714285,0.7944601469756924,0.9838326738270209,0.975834281573303,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_06
0.75,0.5,0.0,0.6,0.2,7,0.1391304347826087,0.3428571428571428,0.16,0.8010571228427689,0.9858625740304401,0.978118519751821,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_07
0.75,0.5,0.0,0.6,0.2,8,0.1350210970464135,0.3228571428571428,0.1657142857142857,0.803111780311178,0.9835806983580698,0.9720002358743305,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_08
0.75,0.5,0.0,0.6,0.2,9,0.1517857142857142,0.36,0.1628571428571428,0.7904754851133166,0.979632647015257,0.9650249191787756,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_09
0.75,0.5,0.0,0.6,0.2,10,0.1470588235294117,0.32,0.1657142857142857,0.7861757105943152,0.9824289405684754,0.9730075582754348,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.75/pi_0.50/seed_10
0.95,0.25,0.0,0.6,0.2,1,0.1062271062271062,0.22,0.14,0.7520205006899271,0.9854786779683291,0.9807074393274617,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_01
0.95,0.25,0.0,0.6,0.2,2,0.1127272727272727,0.2142857142857142,0.1314285714285714,0.7617827523430653,0.9807834940327692,0.9740912552531779,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_02
0.95,0.25,0.0,0.6,0.2,3,0.1383399209486166,0.2771428571428571,0.1485714285714285,0.7574894001529159,0.983665809411274,0.9764224414798992,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_03
0.95,0.25,0.0,0.6,0.2,4,0.1228070175438596,0.1857142857142857,0.1371428571428571,0.7372661477536528,0.9840912194455824,0.9781006267121978,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_04
0.95,0.25,0.0,0.6,0.2,5,0.1328125,0.2685714285714285,0.1457142857142857,0.7682349848863188,0.984294913917729,0.976863532591047,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_05
0.95,0.25,0.0,0.6,0.2,6,0.1176470588235294,0.2228571428571428,0.14,0.7315888334736705,0.9844549517455794,0.9770327623408775,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_06
0.95,0.25,0.0,0.6,0.2,7,0.1194029850746268,0.2342857142857143,0.14,0.7631072116413439,0.9837363578001284,0.9770929013788163,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_07
0.95,0.25,0.0,0.6,0.2,8,0.1284046692607003,0.2657142857142857,0.1485714285714285,0.7643441323781145,0.9835161351676917,0.9764168404360083,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_08
0.95,0.25,0.0,0.6,0.2,9,0.1428571428571428,0.3,0.1457142857142857,0.7509783263094522,0.9822396146899458,0.9733359435565827,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_09
0.95,0.25,0.0,0.6,0.2,10,0.1245283018867924,0.2428571428571428,0.1371428571428571,0.7797971259509721,0.9823189630881939,0.9748601991566906,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.25/seed_10
0.95,0.5,0.0,0.6,0.2,1,0.1222222222222222,0.2285714285714285,0.1542857142857142,0.7463392800051154,0.9854850054351301,0.9803959769926269,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.6,0.2,2,0.1148148148148148,0.2285714285714285,0.1314285714285714,0.7501675827858962,0.9825043571524333,0.9762903423434356,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.6,0.2,3,0.1317829457364341,0.2628571428571428,0.1485714285714285,0.7476598808666624,0.9840937356810893,0.9762109716366234,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.6,0.2,4,0.1228070175438596,0.1857142857142857,0.14,0.728143384867971,0.9835818853468327,0.977553841044746,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.6,0.2,5,0.1328125,0.2685714285714285,0.1428571428571428,0.7698214887167396,0.9838329403839676,0.9770722600755484,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.6,0.2,6,0.1212121212121212,0.2457142857142857,0.1428571428571428,0.7295991077514097,0.9834562240535349,0.9765170343005499,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.6,0.2,7,0.1213235294117647,0.2228571428571428,0.1314285714285714,0.7383115931408472,0.9830719624798476,0.9762296662832788,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.6,0.2,8,0.1174242424242424,0.2457142857142857,0.1514285714285714,0.7627060439560439,0.984271978021978,0.9769198469910496,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.6,0.2,9,0.1284046692607003,0.2657142857142857,0.1371428571428571,0.7683231538034425,0.9800111049416991,0.969851431757167,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.6,0.2,10,0.1269230769230769,0.2571428571428571,0.1342857142857142,0.7446423601447258,0.9848316170331199,0.9780503311378035,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.20/delta_0.60/sigma_0.95/pi_0.50/seed_10
0.75,0.25,0.0,0.0,0.3,1,0.1271929824561403,0.3485714285714286,0.1542857142857142,0.7904761904761904,0.9755411255411255,0.9600126724006767,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_01
0.75,0.25,0.0,0.0,0.3,2,0.118942731277533,0.3514285714285714,0.1514285714285714,0.8129680927464861,0.9715809992818303,0.9547925958336915,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_02
0.75,0.25,0.0,0.0,0.3,3,0.1351351351351351,0.3657142857142857,0.1542857142857142,0.7913371887171013,0.9760415437271333,0.9514628966952845,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_03
0.75,0.25,0.0,0.0,0.3,4,0.1359223300970873,0.4114285714285714,0.1542857142857142,0.824618514750763,0.9790437436419125,0.9646847416350733,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_04
0.75,0.25,0.0,0.0,0.3,5,0.1516587677725118,0.3971428571428571,0.1485714285714285,0.8114484625797718,0.9786308257590408,0.9673305427266867,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_05
0.75,0.25,0.0,0.0,0.3,6,0.1470588235294117,0.4171428571428571,0.1514285714285714,0.8176689728579032,0.9773283661522086,0.9550354069582492,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_06
0.75,0.25,0.0,0.0,0.3,7,0.1421800947867298,0.3971428571428571,0.1628571428571428,0.8127709431751611,0.9741066198008201,0.9541590656501235,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_07
